Field ID RA DEC FWHM ISOarea KRON_RADIUS nDet_magPStotal PhotoFlagDet U_PStotal F378_PStotal F395_PStotal F410_PStotal F430_PStotal G_PStotal F515_PStotal R_PStotal F660_PStotal I_PStotal F861_PStotal Z_PStotal e_U_PStotal e_F378_PStotal e_F395_PStotal e_F410_PStotal e_F430_PStotal e_G_PStotal e_F515_PStotal e_R_PStotal e_F660_PStotal e_I_PStotal e_F861_PStotal e_Z_PStotal "r - i" "r - J0660" "e(r - i)" "e(r - J0660)"
HYDRA-0164 iDR3.HYDRA-0164.076331 158.54289174424508 -47.34329699002653 2.6355808 7 2.44457 9.0 0 22.733326 99.0 99.0 99.0 21.531204 22.217457 21.656857 20.714806 19.108953 20.22296 20.18222 19.850388 1.7927749 20.99414 20.545614 20.590694 1.0755581 0.7632981 0.9108725 0.1556348 0.04272488 0.10790665 0.20374018 0.13067718 0.4918459999999989 1.6058529999999998 0.1893833046634853 0.16139270845380344
HYDRA-0164 iDR3.HYDRA-0164.149346 158.7335893010778 -46.57137860519149 8.238761 19 5.8857384 11.0 0 25.895046 23.380098 23.17196 99.0 23.787666 22.336903 21.636166 20.608269 19.002018 19.899155 19.877201 19.960854 30.290848 4.08757 4.948786 20.590694 8.641285 0.86213005 0.90483606 0.14054121 0.03888279 0.0823004 0.15574135 0.14501303 0.7091139999999996 1.6062510000000003 0.16286555052688123 0.14582079092656233
HYDRA-0165 iDR3.HYDRA-0165.162842 161.24596255131198 -46.68864128764378 1.8761982 11 3.881911 11.0 0 22.886805 23.898315 99.0 24.253407 22.346851 21.572483 21.890541 20.547253 18.009968 19.604809 19.37806 19.35638 0.9563791 3.2347038 21.210697 6.8060765 1.0682352 0.18664661 0.54990727 0.0828457 0.013728261 0.05407796 0.0907051 0.08364292 0.9424440000000018 2.5372850000000007 0.09893349163074959 0.08397544378313293
HYDRA-0165 iDR3.HYDRA-0165.163728 161.12859754401143 -46.69248763650877 2.1197994 14 3.0583231 9.0 0 23.385317 99.0 99.0 99.0 22.023987 22.39558 22.939283 20.796478 19.029776 19.460602 19.071127 18.71488 1.5094508 21.759153 21.210697 21.302439 0.79392344 0.3864349 1.4151909 0.10269397 0.027514828 0.047666352 0.06940786 0.047431692 1.335875999999999 1.7667020000000022 0.11321719210150374 0.10631611935276081
HYDRA-0165 iDR3.HYDRA-0165.164151 161.43753585136548 -46.69739079002696 8.878772 12 1.82 11.0 0 23.32853 23.17787 20.729221 99.0 22.221819 21.696543 21.177725 20.918499 19.998758 20.63768 18.695185 21.968979 1.41509 1.6573513 0.29929885 21.302439 0.9512952 0.20765088 0.29109836 0.11373456 0.05832719400000001 0.13348971 0.050516512 0.8954162 0.28081900000000104 0.9197410000000019 0.1753711858153377 0.1278186672528987
HYDRA-0166 iDR3.HYDRA-0166.058194 162.32815419539284 -47.577019195906495 1.6659821 9 1.82 11.0 0 23.495192000000007 22.965816 21.833218 99.0 23.966349 21.446049 22.355633 20.810413 19.603333 20.405552 20.191229 20.217278 1.0651146 1.1106541 0.6744463 21.555384 3.892638 0.13646911 0.7108748 0.084186934 0.03966683 0.082321145 0.14391218 0.12558071 0.40486100000000036 1.2070800000000013 0.11774638325838879 0.09306394177429439
HYDRA-0166 iDR3.HYDRA-0166.170371 163.4939448969398 -46.746875326749475 2.2706351 10 1.82 11.0 0 26.162401000000006 22.35429 21.476799 21.668667000000006 99.0 22.131645 20.961102 20.896523 19.716082 20.74372 19.082632 21.622812 12.181475 0.6353046999999999 0.48767182 0.5151539 21.612001 0.25109243 0.20899084 0.08931332 0.042732604 0.11114495 0.055740915 0.44682512 0.1528029999999987 1.1804409999999983 0.14258355108470577 0.09900982059393511
HYDRA-0166 iDR3.HYDRA-0166.181276 162.52966227390394 -46.57431005841578 2.378519 20 3.7292423 10.0 0 20.632689000000006 21.734776 20.602112 99.0 19.897669 99.0 20.489029 20.519138 19.019472 18.941267 17.685474 17.85405 0.08659723400000001 0.35890988 0.22361124 21.555384 0.110405125 22.836535 0.143743 0.06664382 0.02597443 0.025258576 0.019441325 0.017540215 1.5778710000000018 1.4996660000000013 0.07126987025202289 0.07152670660681436
HYDRA-0167 iDR3.HYDRA-0167.002864 165.47585746573532 -47.9664085667137 2.7521658 11 2.8543253 10.0 0 25.527355 99.0 25.52405 23.023268 99.0 22.947695 22.188753 20.888424 17.975533 20.05018 19.861973000000006 19.83949 6.696341 21.930513 20.734905 2.0402148 21.465433 0.66579306 0.73161817 0.09728705 0.012803146 0.06484573 0.12543806 0.100522645 0.8382439999999995 2.912891000000002 0.11691765819129034 0.09812589181862152
HYDRA-0167 iDR3.HYDRA-0167.089515 164.54522084684245 -47.29617567254488 1.9127641 8 4.676565 12.0 0 22.266443 22.162045000000006 23.718456 21.480951 21.280632 21.226664000000003 20.94837 20.912542 19.39319 20.583044 20.45063 20.709372 0.37372923 0.60292256 4.285298 0.4992292 0.40291983 0.14115508 0.23952639 0.10328806 0.03538732 0.103133544 0.21041964 0.21822336 0.3294979999999974 1.5193519999999978 0.1459621568645912 0.1091818929829759
HYDRA-0167 iDR3.HYDRA-0167.163859 163.99797484651967 -46.696477635507456 1.9023641 8 1.82 10.0 0 22.543928 99.0 22.152203 99.0 22.349499 21.472015 21.267447 20.978548 19.374388 20.56738 20.232506 20.18978 0.45984572 21.930513 0.9856691 21.423199 1.0553887 0.17520061 0.3174593 0.10758443 0.03437201 0.10330575 0.17501006 0.1380874 0.411168 1.6041600000000003 0.14915256471642518 0.1129417754857121
STRIPE82-0001 iDR3.STRIPE82-0001.028067 359.4183999074074 -0.5998862764435045 9.84684 33 5.870207 12.0 0 28.736523 22.377537 21.616789 24.47686 21.545036 21.241005 20.988277 20.602737 19.219666 20.06907 18.988695 19.939243 133.95463999999998 0.5723563 0.43835968 5.2820529999999986 0.35700540000000003 0.15123585 0.31314567 0.08450473 0.02908415 0.072163336 0.056039244 0.11591105 0.5336670000000012 1.383071000000001 0.11112423882763739 0.08936966584694943
STRIPE82-0001 iDR3.STRIPE82-0001.034515 0.4014018145300491 0.010222585753024463 11.297409 22 6.4115934 12.0 0 21.966518 20.888561 20.42534 21.049732 20.303104 21.721046 19.857605 20.815067000000006 19.058823 20.1232 18.524832 19.625393 0.2698183 0.15072681 0.15211013 0.24217193 0.12407195 0.23728825 0.121077955 0.10401721 0.026386663 0.07723836 0.03865097 0.088663965 0.6918670000000056 1.756244000000006 0.12955826577904514 0.10731186309285506
STRIPE82-0002 iDR3.STRIPE82-0002.013886 0.6211528419979478 0.31694993806558674 6.9042573 37 3.1216347 12.0 0 22.434301 21.779194 22.398716 21.788908 21.536581 21.285751 21.255497 20.60697 19.77354 20.179811 19.774483 19.868748 0.4734504 0.44178355 1.2047726 0.5845104999999999 0.49212685 0.118798055 0.30358335 0.06795789 0.03843598 0.06383577 0.09632932 0.09143118 0.4271589999999996 0.8334299999999999 0.09323776243960921 0.07807431954114298
STRIPE82-0003 iDR3.STRIPE82-0003.028018 1.6582813732829766 -0.6156060790712984 3.732753 8 4.3962474 9.0 0 99.0 23.082613 99.0 26.370613 21.005907 22.437506 99.0 20.99239 19.271439 20.846445000000006 20.197952 20.573948 22.168625 2.0993927 21.004795 56.746784 0.38473308 0.37310275 21.425673 0.11071718 0.036519893 0.1339071 0.21046934 0.20336986 0.145944999999994 1.7209509999999995 0.17375098669521966 0.11658471826051581
STRIPE82-0003 iDR3.STRIPE82-0003.031423 1.4199848446574734 -0.5223943935053492 8.4221 20 7.283214 12.0 0 21.500935 21.112347 21.775856 20.736004 20.694725 21.11074 20.51171 20.774212 19.773317 21.065575 20.468029 20.643135 0.2754335 0.35746133 0.99725634 0.32933470000000004 0.29358579999999995 0.11586418 0.21138453 0.092405 0.055112187 0.16376856 0.27005368 0.21777917 -0.2913630000000005 1.0008949999999999 0.18803942477436375 0.10759199403730264
STRIPE82-0004 iDR3.STRIPE82-0004.022449 1.0415151718931912 0.6303742663952887 1.6995324 10 4.935112 12.0 0 22.103283 22.039957 21.235222 20.915274 20.60107 20.716839 20.852066 20.556942000000006 19.809792 20.289757 20.053701 20.150799 0.563066 0.74959874 0.5801379 0.3386895 0.24719259 0.11153956 0.3078291 0.09303465 0.056808304 0.09236943 0.16640764 0.14604297 0.2671850000000049 0.7471500000000049 0.13110132607699818 0.10900747453261594
STRIPE82-0004 iDR3.STRIPE82-0004.029068 2.038930048182944 0.8264638152844974 2.1928377 8 1.82 12.0 0 23.274878 21.606401 20.812637 20.980452 21.164185 21.009556 20.508526 20.787964 20.077257 20.920156 20.811914 20.546879 1.6053066 0.49417683 0.38743252 0.3583075 0.40828413 0.14437722 0.22598997 0.111097515 0.06940433 0.1597593 0.32403207 0.20540304 -0.13219199999999987 0.7107069999999993 0.194591088633743 0.13099472837455758
STRIPE82-0004 iDR3.STRIPE82-0004.043029 1.5288747214206042 1.0632034053564483 1.9898069 13 4.7224646 10.0 0 99.0 99.0 21.270401 22.044056 21.484745 22.147438 20.970123 20.527748000000006 18.027063 19.339808 18.988277 18.79869 21.939068 21.546225 0.61308944 0.95148385 0.55254453 0.40877214 0.34596276 0.09131037 0.014657493 0.040641926 0.06527617 0.04397414 1.1879400000000047 2.500685000000008 0.0999467349067811 0.0924793261793248
STRIPE82-0005 iDR3.STRIPE82-0005.024320 2.3281791051778917 -0.6519420575037337 4.315248 15 5.6396785000000005 12.0 0 21.13094 21.801186 20.425594 21.073402 21.599384 20.950487 21.031359 20.519596 19.436174 21.120274 19.84494 20.101524 0.21164244 0.53051496 0.2528268 0.37228402 0.5460564 0.096734546 0.27761787 0.07575438 0.03515928 0.18218423 0.13931566 0.14304896 -0.6006779999999985 1.0834219999999988 0.19730641081798966 0.08351587309788959
STRIPE82-0008 iDR3.STRIPE82-0008.034263 4.474256625814649 0.8493703288672522 2.0007713 10 6.050117500000002 12.0 0 20.88688 21.199509 21.513279 20.967575 21.330238 21.257814 21.720322 20.754635 20.163408 20.840885 20.79284 21.489502 0.118886195 0.2295067 0.48275527 0.24234149 0.3097917 0.10380875 0.3814903 0.07369569 0.051732115 0.122461356 0.30410454 0.45253146 -0.08624999999999972 0.591227 0.14292598937189427 0.0900403601000647
STRIPE82-0009 iDR3.STRIPE82-0009.001869 5.9829866240948695 -1.3473906426787805 2.7896473 11 6.6176844 11.0 0 22.207945 22.205658 99.0 22.41885 21.788738 21.591866 21.33199 20.87907 20.21955 21.05423 20.389507 20.70403 0.33233320000000005 0.5806872 21.443512 0.94190466 0.45039746 0.11674854 0.25997862 0.06999911 0.046948444000000006 0.11374299 0.14828075 0.16113526 -0.17516000000000176 0.659519999999997 0.13355651678196837 0.08428541863699342
STRIPE82-0009 iDR3.STRIPE82-0009.053584 5.6162858960215045 0.042450430931753484 4.020362 16 1.82 6.0 0 99.0 99.0 99.0 99.0 99.0 22.772194 99.0 20.702728 19.68818 20.209093 19.23661 19.427063 22.580812 21.954142 21.443512 21.675976 21.85456 0.3416331 22.006985 0.061596822 0.031053374 0.054751538 0.053486384000000005 0.05120224 0.49363500000000116 1.0145480000000013 0.08241298073644181 0.06898174046284683
STRIPE82-0012 iDR3.STRIPE82-0012.016364 7.276302722919892 0.3920479485912379 6.1543803 18 2.5083008 12.0 0 21.223322 21.869652 21.43558 21.409576 21.332096 21.37289 20.729982 20.810753 20.202618 20.848736 20.30655 20.293715 0.18013573 0.40470782 0.4690896 0.37086377 0.33889014 0.117627986 0.1582647 0.07547607 0.052829992 0.11824139 0.1787098 0.15098204 -0.037983000000000544 0.6081349999999972 0.14027709524999796 0.0921284168829844
STRIPE82-0012 iDR3.STRIPE82-0012.028257 6.694890093607742 0.7087221558212692 4.526056 15 4.536678 12.0 0 22.393492 22.554071 22.134846 21.456493 21.69119 21.431183 21.338148 20.929844 20.093 20.78608 20.164371 20.657543 0.5046132999999999 0.7507262 0.8814627 0.38851002 0.46785277 0.12422062 0.26833236 0.08311412 0.048240952 0.11228986 0.15791534 0.21048583 0.1437640000000009 0.8368439999999993 0.1397031481470407 0.09609966905895516
STRIPE82-0013 iDR3.STRIPE82-0013.030698 7.843167333161527 -0.6116026850313425 5.544015 22 4.6020494 10.0 0 22.976324 22.6122 23.505089 21.85342 99.0 22.070808 99.0 20.622658 19.511778 19.985077 19.625668 19.58133 0.91941977 1.0663098 3.8478498 0.6907996999999999 21.528463 0.23844016 21.510971 0.07939628 0.039867353 0.06292197 0.12268922 0.08389097 0.6375810000000008 1.1108800000000016 0.10130618730620207 0.08884354288897427
STRIPE82-0013 iDR3.STRIPE82-0013.032320 8.499294114396212 -0.5738202371084438 9.685982 18 1.82 9.0 0 21.771805 99.0 99.0 22.499304 99.0 21.722778 21.552586 20.762022 19.822498 20.39637 20.219261 19.924408 0.3261406 21.718126 21.199549 1.2513391 21.528463 0.17592674 0.49479982 0.09146137 0.052308735 0.090050966 0.20930634 0.11421615 0.36565200000000075 0.9395240000000022 0.12835247827685314 0.10536311479629447
STRIPE82-0013 iDR3.STRIPE82-0013.043573 8.278291263150956 0.03143614759071413 4.1293 20 1.82 10.0 0 23.219042 20.656082 99.0 99.0 21.649073 23.363743 20.787144 20.935122 19.524647 19.533497 20.128548 18.76926 1.118673 0.17983929999999998 21.199549 21.442333 0.5397781999999999 0.78595656 0.25311223 0.10618407 0.04097228 0.04339051 0.19419451 0.041373793 1.4016249999999992 1.4104749999999981 0.11470742382176057 0.11381469347216686
STRIPE82-0014 iDR3.STRIPE82-0014.010956 7.823701945596341 0.2847385223835052 7.400442999999999 10 6.1766768 8.0 0 23.522974 99.0 21.753149 99.0 99.0 22.906433 99.0 20.958088 20.06318 20.702908 20.919935 20.628899 1.1762899 21.902203 0.58975005 21.638021 21.696966 0.47812527 21.921324 0.09006788 0.054140814 0.10786536 0.339371 0.20705427 0.2551799999999993 0.8949080000000009 0.1405245846662569 0.10508782397726674
STRIPE82-0015 iDR3.STRIPE82-0015.000713 9.952330190667144 -1.3700420632664596 3.6026516 41 1.9589988 9.0 0 99.0 99.0 99.0 20.77916 21.13406 21.597313 23.71356 20.652271 19.13709 18.495495 17.99415 18.11938 22.168793 21.665693 21.12875 0.28088734 0.35512948 0.16903065 3.1671805 0.08310028 0.0281329 0.01955477 0.028314143 0.025278235 2.1567760000000007 1.5151809999999983 0.08537005075453159 0.08773321263061327
STRIPE82-0015 iDR3.STRIPE82-0015.004525 9.360479756085526 -1.2879322111912523 3.050528 7 7.1448383 11.0 0 22.255634 22.020618 99.0 23.071487 22.230549 21.751846 21.589384 20.999447 20.20344 20.85167 20.12825 21.109352 0.5001032 0.6437811 21.12875 2.2716713 0.9690356 0.19620046 0.4613905 0.11280474 0.066073485 0.14690466 0.17693233 0.3624902 0.14777700000000138 0.7960069999999995 0.18521848853768136 0.1307310781203644
STRIPE82-0015 iDR3.STRIPE82-0015.016996 9.308785545285225 -0.9344374247364892 5.833281 16 5.193035 10.0 0 99.0 21.907227 21.676170000000006 24.048664 99.0 22.819256 23.445488 20.678062 19.89203 20.302593 20.17676 20.05857 22.168793 0.5869833999999999 0.7668689000000001 5.5155716 21.453426 0.5078670999999999 2.4818757 0.08558104 0.05125504 0.089572504 0.18314852 0.13808570000000006 0.37546899999999894 0.7860320000000023 0.12388441338728458 0.09975566917665983
STRIPE82-0016 iDR3.STRIPE82-0016.010920 10.623703382572664 0.175638909265558 4.564921 5 1.82 10.0 0 22.90496 99.0 21.328138 23.011822 99.0 21.872128 21.078642 20.952799 19.75695 20.317806 20.296104 20.12389 0.8979454 21.615088 0.61205906 2.5374434 21.208714 0.31315535 0.33427674 0.11856852 0.04795639 0.07565053599999999 0.16177687 0.10461412 0.6349929999999979 1.195848999999999 0.14064671177129487 0.1278996062418587
STRIPE82-0016 iDR3.STRIPE82-0016.058751 10.020299292688003 1.4097597320510826 6.245489 34 4.991209 10.0 0 22.031563 22.750973 99.0 21.664776 99.0 21.39463 20.760899 20.757963 19.382647 19.115856 18.558918 18.49566 0.40653726 1.3001009 21.011194 0.75510186 21.208714 0.2072345 0.25614482 0.10288778 0.036570575 0.028516283 0.03742935 0.026301505 1.6421069999999993 1.3753160000000015 0.10676644449200548 0.10919387450383389
STRIPE82-0016 iDR3.STRIPE82-0016.061992 9.876175084523544 1.3391251468348433 9.470525 24 5.197539 12.0 0 21.098768 21.301245 21.78191 21.190733 20.6663 20.809372 20.431433 20.859705 19.879755 21.04639 20.32476 20.436707 0.1845568 0.36487433 0.95432305 0.48941845 0.29282528 0.12266236 0.19062108 0.11234753 0.05438382 0.14602244 0.16733721 0.13942233 -0.1866849999999971 0.9799500000000023 0.18424038775647023 0.12481813720326586
STRIPE82-0017 iDR3.STRIPE82-0017.015003 11.637854188492955 -0.9786020771589268 5.6720943 10 4.758212 12.0 0 21.669867 21.579254 22.485207 21.344975 22.116985 21.238548 21.137058 20.92111 18.813456 21.135895 20.77908 20.547943 0.29542753 0.3847805 1.3448648 0.40087652 0.7512166 0.1218136 0.25697620000000004 0.09570287 0.020858126 0.16189422 0.27971303 0.21839993 -0.21478500000000267 2.107654 0.18806588684725709 0.09794948058294528
STRIPE82-0017 iDR3.STRIPE82-0017.050248 11.474492098558704 -0.1992573167745287 5.512318 14 5.108313 12.0 0 22.230795 21.334984 21.419544 21.466915 22.510384 21.194592 21.101624 20.555079 20.068697 20.879406 20.095835 20.492695 0.5011514 0.31887743 0.5299902 0.4509801 1.0830611 0.11842275 0.25154123 0.07069289 0.053488165 0.1304403 0.15309928 0.20971577 -0.32432700000000025 0.486381999999999 0.14836494383998566 0.0886480033143405
STRIPE82-0019 iDR3.STRIPE82-0019.000226 12.64245726961933 -1.3721204849383757 8.94722 23 1.82 10.0 0 99.0 99.0 22.500225 20.849438 21.035217000000006 21.316193 21.549387 20.5796 19.970709 21.24356 20.341621 20.316174 22.21403 21.684603 1.5709906 0.2875071 0.30976456 0.12241733 0.47031456 0.07743925 0.053488363 0.19245753 0.19418745 0.16477264 -0.6639599999999994 0.6088909999999998 0.20745297851383912 0.09411611135710118
STRIPE82-0020 iDR3.STRIPE82-0020.037426 13.369498066200034 0.8177367570245151 6.967277 24 7.3018740000000015 12.0 0 21.94006 20.778778 21.888844 21.420944 21.109436 20.97988 20.311928 20.761364 20.093357 20.668045000000006 20.366798 20.501194 0.4925372 0.2184361 0.6919002 0.3985715 0.27184534 0.08868914 0.10897062 0.07994749 0.050777297 0.09014733 0.16101998 0.14490654 0.09331899999999393 0.6680069999999994 0.12049125388769509 0.09470974104032968
STRIPE82-0020 iDR3.STRIPE82-0020.051735 12.183124405842758 1.2683601313573207 3.5848224 24 5.8718257000000005 11.0 0 22.15424 99.0 24.561337 22.529408 22.611038 21.799896 21.40363 20.906452 19.83268 19.84477 19.64827 19.365925 0.59910583 21.664234 7.982089 1.1122122 1.0757529 0.18527113 0.28822115 0.09241462 0.041616242000000005 0.045423515 0.08728874 0.053841855 1.0616820000000011 1.0737720000000017 0.10297454882008285 0.1013527187003238
STRIPE82-0023 iDR3.STRIPE82-0023.049948 15.858593872627726 -0.09637300712981972 3.990731 15 3.6829314 9.0 0 23.434074 99.0 99.0 21.289620000000006 99.0 22.570787 22.027 20.742823 19.609562 19.95829 19.971529 19.57361 1.536806 21.587626 21.050014 0.4878083 21.347855 0.40674523 0.78532547 0.09227402 0.045997303 0.06225636 0.16276348 0.082647204 0.7845329999999997 1.133261000000001 0.11131194512454626 0.1031030874912784
STRIPE82-0026 iDR3.STRIPE82-0026.033309 17.699220359191624 0.7172405756451992 2.0942311 15 4.4367347000000015 9.0 0 99.0 99.0 23.044973 99.0 23.155495 21.946047 21.878376 20.647785 18.88964 20.20385 19.923677 19.878191 22.376595 22.072166 1.7810462 21.77831 1.6693296000000002 0.17192583 0.41422978 0.059868526 0.019666694 0.05748171 0.10407088 0.08190042 0.44393499999999975 1.758144999999999 0.08299630949588527 0.06301602382174165
STRIPE82-0027 iDR3.STRIPE82-0027.043701 17.868136583130738 0.028697448346591325 5.073945 21 5.858792299999998 10.0 0 22.940321 22.202045 99.0 22.43946 99.0 21.414871 21.040802 20.808334 20.092453 20.51698 19.901932 19.682928 0.6763289000000001 0.7183509 21.227388 0.9043439 21.350985 0.10232379 0.20541267 0.07620303 0.0434477 0.08436964 0.12342311 0.08632898 0.29135399999999834 0.7158809999999995 0.11368877664444499 0.08771889429576105
STRIPE82-0028 iDR3.STRIPE82-0028.023122 17.957632450485534 0.7100174845088587 12.510305 24 4.6237900000000005 11.0 0 21.731491 24.843605 99.0 21.512909 23.082066 21.246319 21.007647 20.70806 19.763824 20.50978 19.891584 20.214794 0.41892806 10.477838 20.948774 0.6346715 2.3770633 0.16298337 0.31766292 0.10636592 0.05383876 0.12078422 0.16796419 0.17742325 0.19828000000000046 0.9442360000000001 0.16094265046424083 0.11921543950254095
STRIPE82-0028 iDR3.STRIPE82-0028.041919 18.499852781713415 1.071853078983265 2.9823122000000004 10 2.5586543 12.0 0 23.897406 22.371479 22.052664 22.236984 25.500301 21.887386 22.293043 20.648403 19.61485 20.11021 20.192663 19.819908 3.13564 1.1204345 1.3665875 1.2436364 22.263 0.2935968 1.0319121 0.1026537 0.048349682000000005 0.08551808400000001 0.2221236 0.12506436 0.5381929999999997 1.0335529999999977 0.13360810160585718 0.11347014529465944
STRIPE82-0030 iDR3.STRIPE82-0030.022413 19.27309747954921 0.4816268267015904 7.8641853 22 5.0560246 12.0 0 21.54655 23.544567 25.726597 21.487164 21.324001000000006 21.24767 21.582514 20.944893 19.653101 20.738586 20.83586 21.079178 0.19468048 1.9757638 23.738354 0.3847268 0.29990882 0.09183083 0.31952003 0.07487342 0.03200065 0.090096496 0.23642905 0.23762774 0.2063069999999989 1.291792000000001 0.11714694880351949 0.08142524561165843
