# ra,dec,radius
164.50287801503137,-40.63143328911606,2.0
163.57717858860218,-40.481018733041815,2.0
163.74052386305362,-39.999614956190364,2.0
165.01186982764162,-39.763062497139074,2.0
150.64251975061902,-42.44376468392282,2.0
151.3946653887827,-41.7077446820009,2.0
150.79009971202615,-41.70720504557922,2.0
150.65101548035398,-41.602175102760256,2.0
151.09568174243253,-41.485982992573376,2.0
150.66296491143777,-41.11425425676392,2.0
150.41313252218617,-41.113113122873685,2.0
150.8589050486613,-41.115882923982284,2.0
151.69020869213415,-41.85038250475467,2.0
152.92850275049636,-41.558584205553714,2.0
155.49092852764468,-42.4590529532549,2.0
154.50596878585208,-42.004918062815435,2.0
155.17729829012004,-41.85496267719448,2.0
154.03876114409366,-41.31879762309155,2.0
153.70944899617268,-41.17735573616007,2.0
154.73278720642094,-41.203226194501006,2.0
156.1052034797813,-42.5533535617679,2.0
157.30431588107575,-42.54264279967594,2.0
155.45516089011645,-42.423388774653894,2.0
156.60949561110598,-41.87883879553581,2.0
156.29972255755538,-41.846359780138116,2.0
155.45508799077146,-41.803158185485294,2.0
156.730768747104,-41.610624953811175,2.0
158.3292582307374,-41.48534379096306,2.0
160.28639352699972,-42.199556362902186,2.0
160.99950535482745,-42.146744164898685,2.0
160.48251837602768,-41.75804938947136,2.0
160.0774900513639,-41.63946932611889,2.0
161.120431887043,-41.593649497478935,2.0
160.78268069021604,-41.27334909983184,2.0
160.25491938705798,-41.337472692150065,2.0
159.789005334742,-41.138871970790866,2.0
162.77356617630963,-42.48072228832189,2.0
162.13655490074274,-41.84579707940356,2.0
161.6479433464494,-41.139190976923736,2.0
162.6060281071846,-41.26352931361134,2.0
164.43495282604863,-41.87840050571555,2.0
163.97635791641,-41.13418858862365,2.0
163.1648582561849,-41.17694467158138,2.0
163.22079280882892,-41.24394302668948,2.0
153.04091067495997,-43.82949836809499,2.0
151.32486236646974,-43.2069004995164,2.0
151.7645793423226,-43.20667577608409,2.0
152.93903649395236,-43.13927328471031,2.0
151.5011442420624,-42.85727951649411,2.0
