# RA_1        DEC_1       Field          ID                         RA_2                 DEC_2                 FWHM                 ISOarea   KRON_RADIUS          nDet_magPStotal   PhotoFlagDet   U_PStotal            F378_PStotal         F395_PStotal         F410_PStotal         F430_PStotal         G_PStotal            F515_PStotal         R_PStotal            F660_PStotal         I_PStotal            F861_PStotal         Z_PStotal            e_U_PStotal            e_F378_PStotal         e_F395_PStotal         e_F410_PStotal         e_F430_PStotal         e_G_PStotal             e_F515_PStotal          e_R_PStotal             e_F660_PStotal          e_I_PStotal             e_F861_PStotal          e_Z_PStotal             r_-_i                    r_-_J0660             e(r_-_i)                e(r_-_J0660)           GroupID   GroupSize   Separation          
  54.621179   -35.45074   SPLUS-s38s30   iDR3.SPLUS-s38s30.039254   60.0739186827952     -48.81442958688315    13.743077            864       4.2031183            12.0              2              18.651592            18.164917000000003   18.006147            18.052933            17.970703            17.857906            17.611853            17.630081            17.150412            17.580357            17.598688            17.470592            0.02612973             0.034448676            0.03831029             0.033777617            0.03161129             0.011818338000000001    0.02050902              0.00950161              0.008765376             0.011379641000000001    0.022417372             0.01662875              0.04972400000000121      0.47966900000000123   0.014824871732361838    0.012927196486998872   1         247         50229.65401365943   
  54.621179   -35.45074   SPLUS-s38s30   iDR3.SPLUS-s38s30.042601   59.424725283426206   -48.902149722863705   11.410828            41        3.8092493999999997   12.0              3              18.616112            18.070587            18.395955999999998   18.4151              18.434105            18.319523            18.336475            17.952614            16.872587            18.081701000000002   18.124256            18.004982000000002   0.02611901             0.033242874            0.050655995            0.04314389             0.043112673            0.0155053595            0.03220142              0.011636741             0.0076510445            0.016221702             0.033844072             0.025629667999999998    -0.12908700000000195     1.0800270000000012    0.019963901344123222    0.013926673078738556   1         247         50065.51915915162   
  54.621179   -35.45074   SPLUS-s38s30   iDR3.SPLUS-s38s30.045496   60.12243387703378    -49.0301151239449     38.683052            5780      4.091563             12.0              3              18.330357            17.892803            17.825403            17.68303             17.563633            17.3331              17.171534            16.862202            16.51776             16.604616            16.533684            16.424904            0.021370352999999998   0.029143516            0.03397621             0.026821965            0.024611851            0.008895532             0.015979048             0.00621262              0.0062472974            0.006159197             0.010666823999999998    0.007759554300000001    0.25758599999999987      0.3444420000000008    0.00874827725607785     0.008810526208374093   1         247         51002.0096290286    
  54.621179   -35.45074   SPLUS-s24s35   iDR3.SPLUS-s24s35.008266   52.97653912169734    -31.33812124672424    9.665519             31        3.8677511            12.0              3              19.814434            19.129791            19.412561            19.201431            19.110275            19.318264000000006   19.218565            18.982334            17.968067            19.12997             19.025152            18.865738            0.09911361             0.0997311              0.19896366             0.18004662             0.15049297             0.06718503              0.12178571              0.035900317             0.017582746             0.04394253              0.08281954              0.056201592             -0.14763599999999855     1.0142670000000003    0.056743093883761656    0.03997481354054081    1         247         15608.05111958873   
  54.621179   -35.45074   SPLUS-s24s35   iDR3.SPLUS-s24s35.024456   52.87395881050353    -30.208703766379838   67.61444             1009      5.693492             12.0              3              19.310879            18.48795             18.970716            18.54581             19.103153            18.8392              18.978586            18.658184            17.663467            18.972801            18.828398            18.826393            0.063462324            0.057671282            0.13375725             0.10549708             0.15503886             0.046072565             0.102512                0.02793039              0.014299726             0.039418574             0.07043856              0.054823324000000014    -0.3146170000000019      0.9947169999999979    0.04831077169478434     0.031378158792816      1         247         19596.376647727713  
  54.621179   -35.45074   SPLUS-s24s35   iDR3.SPLUS-s24s35.029878   54.18060883280094    -30.73293199396533    11.521838            119       3.8316505            12.0              3              18.94859             18.519464000000006   18.283684            18.496113            18.44                18.476852            18.18822             18.300148            17.86834             18.228596            18.226456            18.087269            0.047721095            0.06006686400000001    0.076685004            0.09728144             0.08427171             0.032740563             0.05090104              0.020306483             0.016092023             0.020574963             0.04111542              0.028329145             0.0715520000000005       0.4318080000000002    0.028908171064262404    0.025909582321253618   1         247         17035.94322299953   
  54.621179   -35.45074   SPLUS-s24s35   iDR3.SPLUS-s24s35.030606   52.87348184865126    -30.21243913269257    32.94102             371       4.698721400000001    12.0              3              19.320877            18.560478            18.936356            18.865849            18.739086            18.729969            18.801226            18.485199            17.438084            18.657818            18.698128            18.519154            0.06549877             0.06255238             0.13297243             0.13768707             0.11187573             0.041594118             0.08718785              0.024094092             0.01213598              0.030169025             0.062974535             0.04199563              -0.1726189999999974      1.0471150000000016    0.03860952393846742     0.026977903548364615   1         247         19583.78756301039   
  54.621179   -35.45074   SPLUS-s24s41   iDR3.SPLUS-s24s41.007472   62.75630200512988    -31.40451839901491    15.618162            80        3.9223988            12.0              3              20.102245            19.495598            19.641708            19.510815            19.343689            19.27018             19.238022            18.791958            18.40827             18.64943             18.716526            18.4531              0.064297155            0.067336015            0.113608               0.08734153             0.076850414            0.026233353             0.056938488             0.019856635             0.018043477             0.023484517000000003    0.050418634             0.03751998              0.1425280000000022       0.38368799999999936   0.03075399961381469     0.02683007670083621    1         247         28437.838883810902  
  54.621179   -35.45074   SPLUS-s25s31   iDR3.SPLUS-s25s31.014732   48.10624300339053    -32.43789811306689    21.1622              12985     7.961157000000001    12.0              3              19.403835            19.33734             19.137089000000003   18.793139            18.61021             18.442636            18.369884            18.065372            17.802412            18.16256             17.984266            18.287891            0.040005717            0.06058028             0.08290546             0.057771266            0.049975716            0.016650047             0.032880812999999995    0.0121218255            0.0124843065            0.014470478             0.028071746             0.025361879             -0.09718799999999916     0.26295999999999964   0.018876794934546866    0.017401050607316573   1         247         22268.236833967807  
  54.621179   -35.45074   SPLUS-s25s32   iDR3.SPLUS-s25s32.012444   49.31054292153229    -32.58345539835712    14.983881            109       3.873026             12.0              3              19.833303            19.489376            19.422798            19.494324            19.269772            19.122307            19.07235             18.73824             18.087523            18.664352            18.558403            18.460129            0.06881806             0.08120403400000001    0.12363369             0.11327073             0.09168594             0.029722314             0.059635498             0.019070655             0.013788236             0.020915829             0.039236996             0.029025596             0.07388800000000018      0.6507170000000002    0.02830480144580184     0.0235330689481997     1         247         18907.204247647136  
  54.621179   -35.45074   SPLUS-s25s32   iDR3.SPLUS-s25s32.015815   49.90071356515417    -32.47343235668155    8.865247             100       3.8283434            12.0              3              19.70319             19.104382            19.196362            19.146729            19.213629            19.072075            18.914478            18.910786            18.293526            19.076984            19.012827            18.82016             0.06185744             0.0600837              0.102667354            0.086085014            0.08825407             0.028834205             0.05322522              0.02135261              0.015527371000000003    0.028574696             0.05633547              0.038873572             -0.16619799999999785     0.6172600000000017    0.0356713779563464      0.026401386402682362   1         247         17703.14910917625   
