# col1 Field_1      ID_1                     RA_1               DEC_1               FWHM_1             ISOarea_1 KRON_RADIUS_1      nDet_magPStotal_1 PhotoFlagDet_1 U_PStotal_1        F378_PStotal_1     F395_PStotal_1     F410_PStotal_1     F430_PStotal_1     G_PStotal_1        F515_PStotal_1     R_PStotal_1        F660_PStotal_1     I_PStotal_1        F861_PStotal_1     Z_PStotal_1        e_U_PStotal_1        e_F378_PStotal_1     e_F395_PStotal_1     e_F410_PStotal_1     e_F430_PStotal_1     e_G_PStotal_1         e_F515_PStotal_1      e_R_PStotal_1         e_F660_PStotal_1      e_I_PStotal_1         e_F861_PStotal_1      e_Z_PStotal_1        r_-_i_1                r_-_J0660_1         e(r_-_i)_1            e(r_-_J0660)_1       Field_2      ID_2                     RA_2               DEC_2               FWHM_2             ISOarea_2 KRON_RADIUS_2      nDet_magPStotal_2 PhotoFlagDet_2 U_PStotal_2        F378_PStotal_2     F395_PStotal_2     F410_PStotal_2     F430_PStotal_2     G_PStotal_2        F515_PStotal_2     R_PStotal_2        F660_PStotal_2     I_PStotal_2        F861_PStotal_2     Z_PStotal_2        e_U_PStotal_2        e_F378_PStotal_2     e_F395_PStotal_2     e_F410_PStotal_2     e_F430_PStotal_2     e_G_PStotal_2         e_F515_PStotal_2      e_R_PStotal_2         e_F660_PStotal_2      e_I_PStotal_2         e_F861_PStotal_2      e_Z_PStotal_2        r_-_i_2                r_-_J0660_2         e(r_-_i)_2            e(r_-_J0660)_2       Separation
  21   SPLUS-s29s32 iDR3.SPLUS-s29s32.040851 51.992392138090636 -37.14656137274093  11.888442999999999 76        3.8438537000000004 12.0              3              17.713805999999998 17.481722          17.454792          17.366789999999998 17.231222          17.337025          17.25571           17.044125          16.289745          17.077412          17.051525          16.939754          0.01995109           0.025511254          0.037646532          0.03417595           0.03084747           0.0133834565          0.024764917999999997  0.0087373825          0.006252920699999999  0.009451257           0.017405154           0.012342458          -0.033286999999997846  0.7543800000000012  0.012871212523742868  0.010744341312141695 SPLUS-s29s32 iDR3.SPLUS-s29s32.040851 51.992392138090636 -37.14656137274093  11.888442999999999 76        3.8438537000000004 12.0              3              17.713805999999998 17.481722          17.454792          17.366789999999998 17.231222          17.337025          17.25571           17.044125          16.289745          17.077412          17.051525          16.939754          0.01995109           0.025511254          0.037646532          0.03417595           0.03084747           0.0133834565          0.024764917999999997  0.0087373825          0.006252920699999999  0.009451257           0.017405154           0.012342458          -0.033286999999997846  0.7543800000000012  0.012871212523742868  0.010744341312141695 0.0       
  22   SPLUS-s29s32 iDR3.SPLUS-s29s32.040856 51.99268981843989  -37.148181703046134 9.287666           25        3.8288462          12.0              3              17.813938          17.496551999999998 17.479347          17.27335           17.296324          17.212996          17.15045           16.874838          16.236807000000002 16.806263          16.748009          16.623018          0.021343747000000003 0.025718462          0.038220517          0.03184518           0.032263108          0.012234426999999999  0.02291632            0.0078047533          0.0060550533          0.007840238000000001  0.013930386999999999  0.009752123          0.06857499999999916    0.638030999999998   0.011062707895018512  0.009878149854082079 SPLUS-s29s32 iDR3.SPLUS-s29s32.040856 51.99268981843989  -37.148181703046134 9.287666           25        3.8288462          12.0              3              17.813938          17.496551999999998 17.479347          17.27335           17.296324          17.212996          17.15045           16.874838          16.236807000000002 16.806263          16.748009          16.623018          0.021343747000000003 0.025718462          0.038220517          0.03184518           0.032263108          0.012234426999999999  0.02291632            0.0078047533          0.0060550533          0.007840238000000001  0.013930386999999999  0.009752123          0.06857499999999916    0.638030999999998   0.011062707895018512  0.009878149854082079 0.0       
  23   SPLUS-s33s36 iDR3.SPLUS-s33s36.035674 63.50312977608104  -42.51105590589452  12.596975          2         13.963635          9.0               1              99.0               22.870167000000002 99.0               99.0               22.939266          23.502544          21.555649          17.094326000000002 16.786213          17.775928          22.95306           16.726341          22.208424            1.6169416            20.98384             21.129164000000003   2.2921337999999998   1.0683283000000001    0.45010296            0.0072266985999999995 0.007540521           0.012017288999999999  2.4538182999999996    0.0090693245         -0.681601999999998     0.3081130000000023  0.014022853046536676  0.010444358745594818 SPLUS-s33s36 iDR3.SPLUS-s33s36.035674 63.50312977608104  -42.51105590589452  12.596975          2         13.963635          9.0               1              99.0               22.870167000000002 99.0               99.0               22.939266          23.502544          21.555649          17.094326000000002 16.786213          17.775928          22.95306           16.726341          22.208424            1.6169416            20.98384             21.129164000000003   2.2921337999999998   1.0683283000000001    0.45010296            0.0072266985999999995 0.007540521           0.012017288999999999  2.4538182999999996    0.0090693245         -0.681601999999998     0.3081130000000023  0.014022853046536676  0.010444358745594818 0.0       
  24   SPLUS-s33s36 iDR3.SPLUS-s33s36.036981 63.50293386682446  -42.48062131565129  10.040578          15        14.270970000000002 10.0              3              99.0               99.0               22.910603          21.650866          21.189178          24.482971          22.372532          17.087015          16.77347           17.674889          21.641865          16.7343            22.208424            21.530306            2.7284064            0.74660426           0.47100863           2.6259577000000003    0.94105214            0.0072005256          0.007490396999999999  0.011268605           0.73996454            0.009142202          -0.5878739999999993    0.3135450000000013  0.013372697093790778  0.010390072960950002 SPLUS-s33s36 iDR3.SPLUS-s33s36.036981 63.50293386682446  -42.48062131565129  10.040578          15        14.270970000000002 10.0              3              99.0               99.0               22.910603          21.650866          21.189178          24.482971          22.372532          17.087015          16.77347           17.674889          21.641865          16.7343            22.208424            21.530306            2.7284064            0.74660426           0.47100863           2.6259577000000003    0.94105214            0.0072005256          0.007490396999999999  0.011268605           0.73996454            0.009142202          -0.5878739999999993    0.3135450000000013  0.013372697093790778  0.010390072960950002 0.0       
  25   SPLUS-s33s36 iDR3.SPLUS-s33s36.038100 63.50302890454854  -42.495911349816055 20.524829999999998 26        10.037961          8.0               3              99.0               99.0               99.0               20.989225          99.0               26.017845          22.485275          17.092379          16.768698          17.702747          22.165657          16.722303          22.208424            21.530306            20.98384             0.41302338           21.175362            10.753774             1.0415787             0.007220129499999999  0.007469753000000001  0.011473616           1.1944131000000002    0.00906396           -0.6103679999999976    0.32368100000000055 0.013556331882637952  0.010388815133487517 SPLUS-s33s36 iDR3.SPLUS-s33s36.038100 63.50302890454854  -42.495911349816055 20.524829999999998 26        10.037961          8.0               3              99.0               99.0               99.0               20.989225          99.0               26.017845          22.485275          17.092379          16.768698          17.702747          22.165657          16.722303          22.208424            21.530306            20.98384             0.41302338           21.175362            10.753774             1.0415787             0.007220129499999999  0.007469753000000001  0.011473616           1.1944131000000002    0.00906396           -0.6103679999999976    0.32368100000000055 0.013556331882637952  0.010388815133487517 0.0       
  26   SPLUS-s33s36 iDR3.SPLUS-s33s36.039474 63.50284323881547  -42.46680862834267  26.560321999999996 31        9.214313           8.0               3              22.838306          99.0               99.0               99.0               21.672546          99.0               21.200356          17.246166          16.857702          17.293587          21.457962          16.823772          0.83540976           21.530306            20.98384             21.129164000000003   0.7257051999999999   22.603722             0.32883117            0.0078403475          0.007843092           0.0088265035          0.62497425            0.009718056          -0.047420999999999935  0.38846399999999903 0.011805855028597823  0.011089866592579925 SPLUS-s33s36 iDR3.SPLUS-s33s36.039474 63.50284323881547  -42.46680862834267  26.560321999999996 31        9.214313           8.0               3              22.838306          99.0               99.0               99.0               21.672546          99.0               21.200356          17.246166          16.857702          17.293587          21.457962          16.823772          0.83540976           21.530306            20.98384             21.129164000000003   0.7257051999999999   22.603722             0.32883117            0.0078403475          0.007843092           0.0088265035          0.62497425            0.009718056          -0.047420999999999935  0.38846399999999903 0.011805855028597823  0.011089866592579925 0.0       
  27   SPLUS-s24s35 iDR3.SPLUS-s24s35.008266 52.97653912169734  -31.33812124672424  9.665519           31        3.8677511          12.0              3              19.814434          19.129791          19.412561          19.201431          19.110275          19.318264000000006 19.218565          18.982334          17.968067          19.12997           19.025152          18.865738          0.09911361           0.0997311            0.19896366           0.18004662           0.15049297           0.06718503            0.12178571            0.035900317           0.017582746           0.04394253            0.08281954            0.056201592          -0.14763599999999855   1.0142670000000003  0.056743093883761656  0.03997481354054081  SPLUS-s24s35 iDR3.SPLUS-s24s35.008266 52.97653912169734  -31.33812124672424  9.665519           31        3.8677511          12.0              3              19.814434          19.129791          19.412561          19.201431          19.110275          19.318264000000006 19.218565          18.982334          17.968067          19.12997           19.025152          18.865738          0.09911361           0.0997311            0.19896366           0.18004662           0.15049297           0.06718503            0.12178571            0.035900317           0.017582746           0.04394253            0.08281954            0.056201592          -0.14763599999999855   1.0142670000000003  0.056743093883761656  0.03997481354054081  0.0       
  28   SPLUS-s24s35 iDR3.SPLUS-s24s35.024456 52.87395881050353  -30.208703766379838 67.61444           1009      5.693492           12.0              3              19.310879          18.48795           18.970716          18.54581           19.103153          18.8392            18.978586          18.658184          17.663467          18.972801          18.828398          18.826393          0.063462324          0.057671282          0.13375725           0.10549708           0.15503886           0.046072565           0.102512              0.02793039            0.014299726           0.039418574           0.07043856            0.054823324000000014 -0.3146170000000019    0.9947169999999979  0.04831077169478434   0.031378158792816    SPLUS-s24s35 iDR3.SPLUS-s24s35.024456 52.87395881050353  -30.208703766379838 67.61444           1009      5.693492           12.0              3              19.310879          18.48795           18.970716          18.54581           19.103153          18.8392            18.978586          18.658184          17.663467          18.972801          18.828398          18.826393          0.063462324          0.057671282          0.13375725           0.10549708           0.15503886           0.046072565           0.102512              0.02793039            0.014299726           0.039418574           0.07043856            0.054823324000000014 -0.3146170000000019    0.9947169999999979  0.04831077169478434   0.031378158792816    0.0       
  29   SPLUS-s24s35 iDR3.SPLUS-s24s35.029878 54.18060883280094  -30.73293199396533  11.521838          119       3.8316505          12.0              3              18.94859           18.519464000000006 18.283684          18.496113          18.44              18.476852          18.18822           18.300148          17.86834           18.228596          18.226456          18.087269          0.047721095          0.06006686400000001  0.076685004          0.09728144           0.08427171           0.032740563           0.05090104            0.020306483           0.016092023           0.020574963           0.04111542            0.028329145          0.0715520000000005     0.4318080000000002  0.028908171064262404  0.025909582321253618 SPLUS-s24s35 iDR3.SPLUS-s24s35.029878 54.18060883280094  -30.73293199396533  11.521838          119       3.8316505          12.0              3              18.94859           18.519464000000006 18.283684          18.496113          18.44              18.476852          18.18822           18.300148          17.86834           18.228596          18.226456          18.087269          0.047721095          0.06006686400000001  0.076685004          0.09728144           0.08427171           0.032740563           0.05090104            0.020306483           0.016092023           0.020574963           0.04111542            0.028329145          0.0715520000000005     0.4318080000000002  0.028908171064262404  0.025909582321253618 0.0       
  30   SPLUS-s24s35 iDR3.SPLUS-s24s35.030606 52.87348184865126  -30.21243913269257  32.94102           371       4.698721400000001  12.0              3              19.320877          18.560478          18.936356          18.865849          18.739086          18.729969          18.801226          18.485199          17.438084          18.657818          18.698128          18.519154          0.06549877           0.06255238           0.13297243           0.13768707           0.11187573           0.041594118           0.08718785            0.024094092           0.01213598            0.030169025           0.062974535           0.04199563           -0.1726189999999974    1.0471150000000016  0.03860952393846742   0.026977903548364615 SPLUS-s24s35 iDR3.SPLUS-s24s35.030606 52.87348184865126  -30.21243913269257  32.94102           371       4.698721400000001  12.0              3              19.320877          18.560478          18.936356          18.865849          18.739086          18.729969          18.801226          18.485199          17.438084          18.657818          18.698128          18.519154          0.06549877           0.06255238           0.13297243           0.13768707           0.11187573           0.041594118           0.08718785            0.024094092           0.01213598            0.030169025           0.062974535           0.04199563           -0.1726189999999974    1.0471150000000016  0.03860952393846742   0.026977903548364615 0.0       
  31   SPLUS-s24s41 iDR3.SPLUS-s24s41.007472 62.75630200512988  -31.40451839901491  15.618162          80        3.9223988          12.0              3              20.102245          19.495598          19.641708          19.510815          19.343689          19.27018           19.238022          18.791958          18.40827           18.64943           18.716526          18.4531            0.064297155          0.067336015          0.113608             0.08734153           0.076850414          0.026233353           0.056938488           0.019856635           0.018043477           0.023484517000000003  0.050418634           0.03751998           0.1425280000000022     0.38368799999999936 0.03075399961381469   0.02683007670083621  SPLUS-s24s41 iDR3.SPLUS-s24s41.007472 62.75630200512988  -31.40451839901491  15.618162          80        3.9223988          12.0              3              20.102245          19.495598          19.641708          19.510815          19.343689          19.27018           19.238022          18.791958          18.40827           18.64943           18.716526          18.4531            0.064297155          0.067336015          0.113608             0.08734153           0.076850414          0.026233353           0.056938488           0.019856635           0.018043477           0.023484517000000003  0.050418634           0.03751998           0.1425280000000022     0.38368799999999936 0.03075399961381469   0.02683007670083621  0.0       
