# Field ID RA DEC FWHM ISOarea KRON_RADIUS nDet_magPStotal PhotoFlagDet U_PStotal F378_PStotal F395_PStotal F410_PStotal F430_PStotal G_PStotal F515_PStotal R_PStotal F660_PStotal I_PStotal F861_PStotal Z_PStotal e_U_PStotal e_F378_PStotal e_F395_PStotal e_F410_PStotal e_F430_PStotal e_G_PStotal e_F515_PStotal e_R_PStotal e_F660_PStotal e_I_PStotal e_F861_PStotal e_Z_PStotal r_-_i r_-_J0660 e(r_-_i) e(r_-_J0660)
HYDRA-D-0004 iDR3.HYDRA-D-0004.000130 156.49177000280312 -36.717373357357786 11.775133 32 3.4311535 8.0 3 99.0 99.0 99.0 21.701977 99.0 20.932068 21.813377 20.975965 19.953594 20.176218 19.524136 20.209087 22.429377 21.894808 21.292904 0.55356216 21.635183 0.07496154 0.45733213 0.08416892599999999 0.045038268 0.06682868 0.07738287 0.1341064 0.799747 1.0223709999999997 0.10747316211285436 0.09546126800139049
HYDRA-0054 iDR3.HYDRA-0054.001627 159.0163455998869 -30.14463928838277 16.574023999999998 50 2.521566 12.0 3 23.034483 22.131344 20.983553 20.625948 20.687094 20.563292 20.621479 20.847778 20.11863 20.624825 20.061947 21.62454 0.51251805 0.342245 0.20603858 0.12751392 0.12872542 0.040537443 0.097293645 0.05489301 0.034342043 0.06656513 0.09277731 0.3289282 0.2229530000000004 0.7291480000000021 0.08627954032548504 0.06475043215511345
HYDRA-0055 iDR3.HYDRA-0055.044021 159.85259878756278 -29.58911816745205 24.66336 72 6.5287275000000005 12.0 3 21.272795 20.484041 20.635445 20.586824 21.117754 20.74858 20.16871 20.63852 19.61059 20.931225 20.846548 21.147032 0.17314239 0.14548266 0.27220866 0.25501823 0.30757248 0.06601434 0.10605587 0.08152295 0.03159824 0.11747858 0.25153548 0.29037732 -0.29270500000000155 1.0279300000000013 0.1429937346023206 0.08743248908615206
HYDRA-0055 iDR3.HYDRA-0055.044805 159.841112306133 -29.57817054424914 32.501995 107 5.7509456 12.0 3 21.544464 20.657139 21.117706 20.424244 20.908422 21.003416 20.635677 20.823189000000006 20.01838 20.880028 20.724712 20.657589 0.21947207 0.16858208 0.41815343 0.21965821 0.25357693 0.08159239 0.15885097 0.09516744 0.044067767 0.11193110000000002 0.22471814 0.18536794 -0.05683899999999298 0.8048090000000059 0.14691974946671946 0.10487521024779826
HYDRA-0055 iDR3.HYDRA-0055.047005 159.19285750574088 -29.545724343609052 34.659855 107 6.492126 12.0 3 21.367168 20.656994 21.347813 20.65675 20.968449 20.940344 20.580515 20.853264000000006 19.882044 20.57274 21.071825 20.442444 0.18145905 0.16337939 0.49909407 0.27183053 0.26938435 0.07778869599999999 0.15228683 0.0962656 0.03878348 0.08561667 0.30865207 0.152731 0.2805240000000069 0.971220000000006 0.12883043089755195 0.10378450782400234
HYDRA-0055 iDR3.HYDRA-0055.056694 159.99349975809068 -29.413392943563718 15.89274 77 5.680549 12.0 3 21.860416 20.90478 21.327696 20.593971 21.381931 20.699263 20.816662 20.810722 19.944035 20.943737 20.776564 20.522333 0.2980708 0.21473409 0.51705444 0.25804737 0.3925279 0.06365758 0.18846118 0.0945371 0.04157528 0.11879008 0.23569937 0.16401856 -0.13301500000000033 0.8666869999999989 0.15181681851104772 0.10327520120284636
HYDRA-0055 iDR3.HYDRA-0055.057185 160.00876866878124 -29.412361197826208 41.735554 95 6.050598 12.0 3 21.551702 20.297417000000006 20.803534 21.134682 20.695936 20.758078 20.40696 20.601425 19.745483 20.848066 20.912207 20.387577 0.22532648 0.12515247 0.32110947 0.4182723 0.21161786 0.06679447 0.13103099 0.07888346 0.035231173 0.108838916 0.26614857 0.14488019 -0.24664100000000033 0.8559419999999989 0.13441915747997624 0.08639349404050937
HYDRA-0056 iDR3.HYDRA-0056.000439 161.69245393878543 -30.14083344499886 15.479439 79 3.9439025 11.0 2 28.317190000000004 21.814959 99.0 19.690577 22.760231 18.302416 17.675877 20.50075 17.977097 18.267696 17.123695 21.019527 107.37531 0.4464008 21.323217 0.09413178 1.3986933 0.011238943 0.0159862 0.059100393 0.010237415 0.013738057 0.012316925 0.29831627 2.233053999999999 2.5236529999999995 0.06067611278657935 0.059980506155222414
HYDRA-0056 iDR3.HYDRA-0056.008443 160.80061165829295 -30.055677106500397 124.57927 581 6.655182400000001 12.0 3 21.280052 20.962992 20.994476 20.697592 20.81423 20.85863 20.546627 20.674173 19.843311 20.708345 20.638819 20.733555 0.17140608 0.20890644 0.3521258 0.22960246 0.241875 0.077637546 0.15671545 0.069001585 0.042145286 0.11246054 0.25388637 0.2316214 -0.034172000000001646 0.8308619999999998 0.13194162265791573 0.08085446100577272
HYDRA-0056 iDR3.HYDRA-0056.034613 160.99728813946874 -29.55311967512661 9.133869 28 3.812299 12.0 3 21.636133 21.117899 21.847912 21.42742 21.37356 20.904345000000006 20.772617 20.597963 19.781746 20.59267 20.514376 20.07354 0.24326211 0.24751621 0.78817 0.43433285 0.39250943 0.07930553 0.18794565 0.06533419 0.0404792 0.10044963 0.22511217 0.12601992 0.0052930000000017685 0.8162170000000017 0.11982772863612579 0.07685780386919795
HYDRA-0062 iDR3.HYDRA-0062.037264 155.5052467818298 -30.82055129863441 9.399843 12 5.000679 11.0 0 21.819836 21.491219 21.596363 21.882393 99.0 21.442585 21.494 20.738249 19.015125 20.485857 19.859215 20.067316 0.32182238 0.6588447 1.1705774 1.3234127 20.843216 0.29759035 0.71749985 0.14591801 0.039397106 0.12107665 0.16219679999999995 0.1695181 0.2523920000000004 1.7231239999999985 0.18960912640899594 0.15114297073809066
HYDRA-0062 iDR3.HYDRA-0062.067529 155.5087432438913 -30.29347115369337 8.917354 9 7.4858327 11.0 3 21.574108 21.212898000000006 21.494967000000006 99.0 22.145191 21.17553 20.495174 20.551384 19.768682 20.763178 20.011166 20.06659 0.251452 0.49518573 1.0329698 20.774023 1.5692282 0.23209417 0.28796574 0.12214448 0.07409395 0.15647398 0.1871156 0.1705027 -0.21179400000000115 0.7827020000000005 0.19850284736373633 0.14286072735735633
HYDRA-0063 iDR3.HYDRA-0063.030526 157.90694283656268 -31.016865152685828 8.246897 32 1.82 12.0 3 20.403885 19.940071 20.178736 19.32129 19.364363 19.31333 18.496525 20.674263 17.846878 20.674463 17.55536 22.264927 0.09609414 0.093391754 0.16986603 0.07373474 0.07182449 0.02777334 0.031312466000000004 0.09033111 0.011718498 0.11671431 0.017864693 0.8925582000000001 -0.00019999999999953388 2.8273849999999996 0.1475870576731178 0.09108804877264692
HYDRA-0064 iDR3.HYDRA-0064.016055 157.81953500367175 -31.24377439322205 14.463692000000002 56 3.0338328 12.0 2 21.422203 20.606426000000006 19.275225 18.41963 18.730497 20.800957 20.740002 20.566357 17.583233 19.664341 20.696917000000006 17.579535999999994 0.2553077 0.213854 0.12580483 0.053014994 0.062712364 0.095876984 0.2700654000000001 0.08160116 0.012148495 0.060382813 0.37212688 0.020127092 0.9020159999999997 2.983124 0.10151272540493911 0.08250051662935588
HYDRA-0064 iDR3.HYDRA-0064.030465 157.816992231496 -30.958858929367967 13.35737 26 1.82 12.0 0 20.981369 21.455208 21.608418 21.593933 20.400976 21.459229 21.08273 20.810368 19.925976 20.387238 19.179811 21.100525 0.17383929 0.45683905 0.99727184 0.8108484 0.25642413 0.16916357 0.36615956 0.10073074 0.06742384 0.11376858 0.09574895 0.45244995 0.42313000000000045 0.8843920000000018 0.15195384752010724 0.12121326734847634
HYDRA-0064 iDR3.HYDRA-0064.071068 157.8135810747673 -30.338381842467452 19.930174 44 4.304685 12.0 2 26.10566 22.299404 21.866777 21.681164000000006 20.39285 21.143791 20.31601 20.526531 19.629715 19.919407 19.057009 19.686848 18.51811 0.9814456 1.2623014 0.8801902 0.2552601 0.12879291 0.18605365 0.07887027 0.052783854000000005 0.07573047 0.086414374 0.12556966 0.6071239999999989 0.8968159999999976 0.10934177415925626 0.09490339684629955
HYDRA-0065 iDR3.HYDRA-0065.055687 160.28680841408104 -30.429158897072643 8.923274000000003 11 6.6717076 12.0 0 21.275242 21.038452 21.254337 22.379045 22.255033 21.655708 21.94315 20.764507 19.591015 20.577599 20.024603 20.169851 0.2680215 0.44839355 0.43436283 1.004144 0.83320403 0.2095625 0.7362462 0.121299125 0.05387168 0.15449639 0.20317224 0.1874348 0.18690799999999896 1.1734919999999995 0.19642457139777023 0.13272390753661537
HYDRA-0066 iDR3.HYDRA-0066.016074 162.80215653958152 -31.224903763423306 24.492228 60 8.441085000000001 9.0 3 99.0 23.48061 99.0 99.0 22.237595 21.182426 23.568098000000006 20.85786 19.394014 20.659924 20.11334 20.562145 22.118803 2.320078 21.224546 21.364342 0.98369557 0.13020559 2.7176683 0.10814002 0.03665079 0.14442648 0.18828353 0.24761541 0.19793599999999856 1.4638460000000002 0.18042525336213552 0.11418206660077798
HYDRA-0066 iDR3.HYDRA-0066.016098 162.80795142011655 -31.224668980897736 26.92299 47 8.835525 11.0 3 24.296484 99.0 21.77478 22.261078 22.615906 21.781834 22.63334 20.879036 19.82252 19.982826 20.695818 21.641705 3.3616257000000007 21.695173 0.749268 1.0536736999999998 1.3888171 0.2205283 1.1573659 0.110249706 0.051593754000000006 0.079260394 0.31882057 0.66498315 0.89621 1.0565159999999985 0.13578367991081133 0.12172474327308706
HYDRA-0066 iDR3.HYDRA-0066.016257 162.79953393508626 -31.22496562693877 20.630688 25 8.819741 11.0 3 22.368454 23.222656 23.36914 99.0 23.147964 20.90922 22.647749 20.767338 19.427155 20.521477 20.215576 20.9888 0.5768731 1.8324211 3.1923535 21.364342 2.2558992 0.102951385 1.1716726999999998 0.09991728 0.03761004 0.12760141 0.20640264 0.3654403 0.2458609999999979 1.3401829999999997 0.16206659950954266 0.10676131299024005
HYDRA-0067 iDR3.HYDRA-0067.044008 162.92591056497548 -30.797754836452533 8.777632 22 5.8019620000000005 12.0 0 22.418034 21.771059 23.69219 22.124245 23.154106 21.392044 21.507168 20.957825 20.25261 20.722174 20.408072 20.39192 0.26472974 0.25799897 3.2466574 0.6244635000000001 1.4933896999999998 0.09779413 0.26098764 0.078543425 0.049468808 0.091470316 0.16524266 0.1362547 0.23565100000000072 0.705214999999999 0.12056487183201615 0.09282366387765292
HYDRA-0071 iDR3.HYDRA-0071.079744 155.986786867308 -31.7458940582948 8.519639999999999 17 3.659513 12.0 3 22.178478 21.688812 21.064587 22.31065 21.13229 21.176868 21.33106 20.711542 19.886185 21.12088 20.490892 20.515871 0.3675934 0.53324735 0.4035905 1.0576667 0.3552708 0.118283436 0.324755 0.0800815 0.048271682 0.15315641 0.20672461 0.17472818 -0.4093379999999982 0.8253570000000003 0.17282920056037435 0.09350509037137564
HYDRA-0072 iDR3.HYDRA-0072.026468 157.64253067573634 -32.336012250547405 8.534607000000001 6 4.748849400000001 11.0 0 21.850952 21.908072 20.83302 21.897242 99.0 21.776573000000006 20.775337 20.706947 18.472223 20.55756 20.467281 20.237238 0.5450022 0.9230472 0.5472885000000001 1.4381643999999998 20.690632 0.4822099 0.4251018 0.15636988 0.027940048 0.14314927 0.23810379 0.16973571 0.14938700000000082 2.234724 0.21199823790009975 0.15884642159474888
HYDRA-0072 iDR3.HYDRA-0072.050658 158.1256987115821 -31.65909041223617 9.577655 11 5.1125235999999985 12.0 0 22.08987 22.098902 22.052505 23.239859 20.44562 21.956284 20.828453 20.559126000000006 19.05974 20.28636 19.765217 20.013475 0.6549518 1.0623742 1.60037 4.888521 0.37793022 0.5636898 0.44252485 0.13385170000000002 0.04383814 0.1126663 0.12711184 0.1384213 0.27276600000000784 1.4993860000000048 0.1749570597277515 0.14084764858367216
HYDRA-0072 iDR3.HYDRA-0072.059175 158.05072173217238 -31.87480535390553 8.493304 17 6.7368964999999985 10.0 3 21.444782 23.345364 99.0 99.0 22.213737 22.704754 22.025166 20.598114 19.064878 19.834343 19.534363 19.33187 0.36731073 3.3429406000000004 20.721619 20.675825 1.8785132 1.1142348999999998 1.3105209 0.13870277 0.044066742 0.07513907 0.10335458 0.07527632 0.7637709999999984 1.5332359999999987 0.15774770440845662 0.14553465620314449
HYDRA-0073 iDR3.HYDRA-0073.047429 160.07483560554664 -32.060787476356914 11.223212 19 7.0078735 12.0 3 21.819431 21.541622 21.0302 20.545647 22.079268 21.227325 20.762722 20.93124 20.060246 21.307177 20.316017 22.493147 0.32565117 0.42165595 0.4226664000000001 0.2544406 0.977833 0.18076308 0.2440697 0.11518748 0.06546479 0.19294126 0.16644236 0.99125814 -0.3759370000000004 0.8709939999999996 0.2247097802925765 0.13249073280231527
HYDRA-0074 iDR3.HYDRA-0074.052324 161.73069082118909 -32.01444536232166 10.568935 139 4.3342230000000015 12.0 2 21.236212 21.262672 20.264343 20.68121 20.346643 19.844204 19.427645 20.64819 18.887148 18.614159 18.29294 18.31067 0.15369983 0.25917070000000003 0.18752307 0.23700567 0.17618911 0.041589227 0.066547334 0.07199404400000001 0.023388596 0.01941176 0.03259801 0.025895482 2.034030999999999 1.7610419999999998 0.07456513124625704 0.07569787840042251
HYDRA-0074 iDR3.HYDRA-0074.065526 160.35579055425598 -31.777835292799324 42.82348 178 5.796249 12.0 3 21.510849 20.669563 21.50924 22.304825 21.388365 20.973625 20.307758 20.627083 19.181065 20.902302 21.419361 20.602192 0.1962922 0.15889096 0.55618817 1.0150073 0.44086125 0.103165686 0.13551334 0.0720789 0.029166983 0.12973776 0.49727368 0.19186768 -0.2752189999999999 1.4460179999999987 0.14841581517826058 0.07775654777915678
HYDRA-0074 iDR3.HYDRA-0074.065552 161.2167295664585 -31.52056155447368 16.921235999999997 34 6.7628584 12.0 3 20.964918 20.872036 19.805996 19.71836 19.458754000000006 21.178135 19.805302 20.598186 17.901098 20.420315 18.204771 19.543245 0.120707504 0.18277541 0.12708293 0.11005717 0.08858995 0.12422923 0.09146229 0.07131913 0.012858897 0.08514379 0.031001722 0.07432314 0.17787099999999967 2.6970879999999973 0.11106702156590406 0.07246909366077037
HYDRA-0074 iDR3.HYDRA-0074.067738 160.38523424005862 -31.547475093945174 9.208536 10 6.480207 12.0 3 22.486593 21.071620000000006 21.04674 20.873833 21.303171 21.545414 21.577576 20.988556 20.366714 21.2392 22.209206 21.024687 0.45982602 0.22203825 0.36892498 0.28847 0.4148487 0.17032723 0.41035908 0.098549925 0.07336634 0.17645843 1.0251958 0.28196964 -0.2506440000000012 0.6218419999999973 0.20211300115423184 0.12286052076440676
HYDRA-0074 iDR3.HYDRA-0074.071358 160.37511402741254 -31.526608057873425 16.67619 53 6.8379699999999985 12.0 2 21.351470000000006 21.104206 19.968716 20.223278 20.270498 20.885017 20.310595000000006 20.580128 19.661142 20.313316 20.119795 20.273867000000006 0.16612136 0.22188005 0.14445731 0.16669449 0.17109683 0.09759317 0.13832594 0.070169285 0.042037293 0.078084044 0.15402132 0.14231041 0.26681199999999805 0.9189859999999967 0.10498021949303193 0.08179769287809452
HYDRA-0074 iDR3.HYDRA-0074.080460 160.65787355058174 -31.52456335217737 12.361103 31 6.461162 12.0 2 22.304726 21.669754 21.32936 20.407421 19.61492 22.25756 20.568888 20.807999 18.590399 20.260769 18.91849 19.604803 0.3800606 0.3622513 0.4594665 0.19364645 0.1001188 0.3188908 0.1709556 0.08483147 0.01968942 0.07410561 0.054683268 0.078301065 0.547229999999999 2.2175999999999974 0.1126411103275931 0.08708646026964985
HYDRA-0075 iDR3.HYDRA-0075.000394 163.2076497429504 -32.900581238603486 13.086048 12 8.993528 12.0 2 21.682713 21.244772 21.162212 21.201809 21.31686 21.011444 20.669998 20.997223 19.923235 20.697037 20.43125 20.419716 0.30810934 0.31063265 0.43292147 0.40267473 0.40865374 0.1160195 0.23768565 0.13911375 0.05429108 0.17843297 0.25918648 0.24456765 0.30018600000000006 1.0739880000000035 0.22625419382208897 0.1493323702571847
HYDRA-0079 iDR3.HYDRA-0079.023846 154.19471325568398 -33.93769639351359 11.899664 28 8.436836999999999 12.0 2 22.581104 25.972088 21.715816 22.111004 21.867037 21.449566 20.99421 20.957554 20.068802 20.586525 19.955313 20.312727 0.52650976 18.780628 0.6447927 0.800269 0.6241852 0.14556688 0.23062249 0.09751963 0.06708143 0.110224254 0.13793135 0.16951776 0.3710289999999965 0.8887519999999967 0.1471715475395751 0.11836383098810971
HYDRA-0080 iDR3.HYDRA-0080.078078 155.75642254209131 -32.957322729685906 18.386059 86 7.101563499999999 12.0 3 21.832783 20.851532 21.264969 20.64906 20.581436 20.483088 19.711042000000006 20.516829 19.279354 20.868092 20.934887 20.71378 0.31013095 0.20106244 0.4587784 0.23671383 0.21346903 0.06566743 0.08247606 0.06836052 0.030446585 0.12637076 0.29330215 0.19936635 -0.35126299999999944 1.2374749999999999 0.14367577971825313 0.07483418492128197
HYDRA-0082 iDR3.HYDRA-0082.022277 158.3797567246696 -33.984610412067454 17.344522 30 8.720215 12.0 3 21.345152 21.452934 20.94207 21.832748 20.815014 21.13292 20.937595 20.914871 20.180855 20.996275 20.770319 20.702385 0.21303749 0.34406479999999995 0.35677347 0.6703336999999999 0.26292926 0.10916017 0.21833208 0.09992839 0.05819072 0.15096226 0.25293103 0.22552605 -0.08140399999999914 0.7340160000000004 0.1810394627485944 0.11563668545107345
HYDRA-0082 iDR3.HYDRA-0082.025658 158.8939179081362 -33.93290130430328 8.00527 21 6.0208015 12.0 3 22.881401 21.587725 23.03561 21.799002 21.711273 21.241581 21.15799 20.555943 19.414997 20.231272 20.1766 20.343605 0.8566604 0.3987372 2.4088912 0.6541118 0.5823048000000001 0.12025433 0.26564616 0.07492368 0.032821473 0.07739059599999999 0.14990039 0.16397174 0.3246709999999986 1.1409459999999996 0.10771658263228376 0.08179735273608878
HYDRA-0087 iDR3.HYDRA-0087.009814 152.3787647523071 -35.68465847313757 208.78099 1415 7.021831 10.0 18 22.213114 22.432154 20.68409 21.657887 21.0495 99.0 99.0 20.839264 19.230446 20.009544 20.90026 20.621552 0.57974285 1.1498959999999998 0.35559850000000004 0.8106625 0.4477584 22.120953 21.358757 0.13933273 0.05008376 0.099880606 0.53899735 0.33064547 0.8297199999999982 1.6088179999999994 0.17143437550322319 0.14806077355258718
HYDRA-0091 iDR3.HYDRA-0091.025863 159.93044061892934 -35.279106136658 19.448292 51 8.279957000000001 11.0 3 22.186563 21.360577 99.0 26.686222 21.291386 21.060143 20.785788 20.936531 19.790386 20.992355 22.805134 20.78846 0.39303288 0.31218523 21.155725 64.33126 0.47499382 0.12548956 0.23096727 0.10250519 0.051248588 0.15199573 1.9439092 0.25092712 -0.055824000000001206 1.146144999999997 0.18333034641097745 0.1146024945144295
HYDRA-0091 iDR3.HYDRA-0091.025871 159.93297209294911 -35.27892120230055 8.964935 18 5.30722 12.0 3 21.5601 21.698648 21.266806 21.26891 21.253986 21.061138 21.12456 20.752449 19.83821 20.869576 20.711529 20.969957 0.22731979 0.42014226 0.5206927 0.45621613 0.4598532 0.1256862 0.31039444 0.08772189999999999 0.053252097000000005 0.13639255 0.28824973 0.29613212 -0.11712699999999998 0.9142389999999985 0.16216676427404136 0.10262025908419549
HYDRA-0095 iDR3.HYDRA-0095.000220 151.4554686689929 -37.04463382336677 10.161059 35 1.82 10.0 2 26.904226 99.0 22.089134 99.0 23.97718 19.221107 19.918243 20.640398 19.00202 19.567703 18.926414 19.230362 117.82782 20.773508 2.4455435000000003 20.55037 9.572846 0.053041514000000005 0.18420988 0.1626755 0.038246837 0.09434502 0.099987514 0.1394385 1.0726949999999995 1.6383779999999994 0.18805398453383113 0.1671111571402537
HYDRA-0098 iDR3.HYDRA-0098.012185 156.6814475599765 -36.86639430478189 10.412794 26 4.0083666 12.0 3 22.239635 20.969337 20.932621 21.240131 21.575928 21.21193 20.91192 20.737411 20.166956 21.02972 20.573164 20.267273 0.35640654 0.20704246 0.3331354 0.387136 0.5196225 0.12795317 0.23766954 0.077633865 0.057731435 0.13925031 0.20623487 0.14052488 -0.2923089999999995 0.5704550000000026 0.15942918750948434 0.09674676005943274
HYDRA-0098 iDR3.HYDRA-0098.075432 156.2932677064893 -35.6534846222649 12.11772 38 4.388438 8.0 0 99.0 99.0 99.0 99.0 21.78799 21.078835 20.867968 20.650982 20.117538 20.876087 19.604897 20.179062 22.521173 21.878117 21.276554 21.436155 0.6530059 0.11855915 0.23756357 0.073723644 0.056596074 0.12498489 0.08958016 0.13137431 -0.22510499999999922 0.5334439999999994 0.14510822999730524 0.09294240838741061
HYDRA-0099 iDR3.HYDRA-0099.032148 158.12417697298562 -36.533644685886884 36.002457 99 6.649895 12.0 3 21.791128 20.70735 20.678883 21.034573 20.944397 20.95945 20.227386 20.672417000000006 19.504347 20.961235 21.254736 20.551785 0.28796616 0.17715056 0.27586293 0.3270825 0.30525157 0.10735063 0.13722783 0.09447072 0.039710704 0.16458338 0.4425362 0.21383123 -0.288817999999992 1.1680700000000073 0.1897693492362315 0.10247759242631539
